Symbol,IssuerName,Sector,Industry,IPO
EXPR,"Express, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,2010
STAY,"Extended Stay America, Inc.",Consumer Services,Hotels/Resorts,2013
EXTN,Exterran Corporation,Technology,Diversified Commercial Services,2015
EXR,Extra Space Storage Inc,Consumer Services,Real Estate Investment Trusts,2004
XOM,Exxon Mobil Corporation,Energy,Integrated oil Companies,n/a
FNB,F.N.B. Corporation,Finance,Major Banks,n/a
FNB^E,F.N.B. Corporation,n/a,n/a,n/a
FN,Fabrinet,Public Utilities,Telecommunications Equipment,2010
FDS,FactSet Research Systems Inc.,Technology,"Computer Software: Programming, Data Processing",1996
FICO,Fair Isaac Corporation,Miscellaneous,Business Services,n/a
FMSA,Fairmount Santrol Holdings Inc.,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),2014
SFUN,Fang Holdings Limited,Technology,EDP Services,2010
FPI,Farmland Partners Inc.,Consumer Services,Real Estate Investment Trusts,2014
FPI^B,Farmland Partners Inc.,n/a,n/a,n/a
FBK,FB Financial Corporation,Finance,Major Banks,2016
FFG,"FBL Financial Group, Inc.",Finance,Life Insurance,1996
FCB,"FCB Financial Holdings, Inc.",Finance,Major Banks,2014
AGM,Federal Agricultural Mortgage Corporation,Finance,Finance Companies,n/a
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a
AGM^A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a
AGM^B,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a
AGM^C,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a
FRT,Federal Realty Investment Trust,Consumer Services,Real Estate Investment Trusts,n/a
FSS,Federal Signal Corporation,Capital Goods,Auto Manufacturing,n/a
FII,"Federated Investors, Inc.",Finance,Investment Managers,1998
FPT,Federated Premier Intermediate Municipal Income Fund,n/a,n/a,2002
FMN,Federated Premier Municipal Income Fund,n/a,n/a,2002
FDX,FedEx Corporation,Transportation,Air Freight/Delivery Services,n/a
RACE,Ferrari N.V.,Capital Goods,Auto Manufacturing,2015
FGP,"Ferrellgas Partners, L.P.",Consumer Services,Other Specialty Stores,1994
FOE,Ferro Corporation,Basic Industries,Paints/Coatings,n/a
FCAU,Fiat Chrysler Automobiles N.V.,Capital Goods,Auto Manufacturing,2014
FBR,Fibria Celulose S.A.,Basic Industries,Paper,1997
FGL,Fidelity and Guaranty Life,Finance,Life Insurance,2013
FNF,"Fidelity National Financial, Inc.",Finance,Specialty Insurers,2014
FNFV,"Fidelity National Financial, Inc.",Finance,Specialty Insurers,2014
FIS,"Fidelity National Information Services, Inc.",Miscellaneous,Business Services,n/a
FMO,Fiduciary/Claymore MLP Opportunity Fund,n/a,n/a,2004
FSCE,Fifth Street Finance Corp.,n/a,n/a,n/a
FAC,First Acceptance Corporation,Finance,Property-Casualty Insurers,n/a
FAF,First American Corporation (The),Finance,Specialty Insurers,n/a
FBP,First BanCorp.,Finance,Major Banks,n/a
FCFS,"First Cash, Inc.",Consumer Services,Other Specialty Stores,1991
FCF,First Commonwealth Financial Corporation,Finance,Major Banks,n/a
FDC,First Data Corporation,Miscellaneous,Business Services,2015
FHN,First Horizon National Corporation,Finance,Major Banks,n/a
FHN^A,First Horizon National Corporation,n/a,n/a,n/a
FR,"First Industrial Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts,1994
AG,First Majestic Silver Corp.,Basic Industries,Precious Metals,n/a
FPO,First Potomac Realty Trust,Consumer Services,Real Estate Investment Trusts,2003
FRC,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^C,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^D,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^E,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^F,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^G,FIRST REPUBLIC BANK,n/a,n/a,n/a
FRC^H,FIRST REPUBLIC BANK,n/a,n/a,n/a
FFA,First Trust,n/a,n/a,2004
FMY,First Trust,n/a,n/a,2005
FDEU,First Trust Dynamic Europe Equity Income Fund,n/a,n/a,2015
FIF,First Trust Energy Infrastructure Fund,n/a,n/a,2011
FSD,First Trust High Income Long Short Fund,n/a,n/a,2010
FPF,First Trust Intermediate Duration Preferred & Income Fund,n/a,n/a,2013
FEI           ,First Trust MLP and Energy Income Fund,n/a,n/a,1984
FPL,First Trust New Opportunities MLP & Energy Fund,n/a,n/a,2014
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,n/a,n/a,2016
FCT,First Trust Senior Floating Rate Income Fund II,n/a,n/a,2004
FGB,First Trust Specialty Finance and Financial Opportunities Fund,n/a,n/a,2007
FHY,First Trust Strategic High Income Fund II,n/a,n/a,n/a
FEO,First Trust/Aberdeen Emerging Opportunity Fund,n/a,n/a,n/a
FAM,First Trust/Aberdeen Global Opportunity Income Fund,n/a,n/a,2006
FE,FirstEnergy Corporation,Public Utilities,Electric Utilities: Central,n/a
FIT,"Fitbit, Inc.",Technology,Computer Manufacturing,2015
OAKS,Five Oaks Investment Corp.,Consumer Services,Real Estate Investment Trusts,2013
OAKS^A,Five Oaks Investment Corp.,n/a,n/a,n/a
FPH,"Five Point Holdings, LLC",Finance,Real Estate,2017
FBC,"Flagstar Bancorp, Inc.",Finance,Savings Institutions,n/a
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,n/a,n/a,2013
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,n/a,n/a,1991
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,n/a,n/a,1992
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,n/a,n/a,2003
FLC,Flaherty & Crumrine Total Return Fund Inc,n/a,n/a,2003
FLT,"FleetCor Technologies, Inc.",Miscellaneous,Business Services,2010
FND,"Floor & Decor Holdings, Inc.",Consumer Services,RETAIL: Building Materials,2017
FTK,"Flotek Industries, Inc.",Basic Industries,Major Chemicals,n/a
FLO,"Flowers Foods, Inc.",Consumer Non-Durables,Packaged Foods,n/a
FLS,Flowserve Corporation,Capital Goods,Fluid Controls,n/a
FLR,Fluor Corporation,Basic Industries,Military/Government/Technical,n/a
FLY,Fly Leasing Limited,n/a,n/a,2007
FMC,FMC Corporation,Basic Industries,Major Chemicals,n/a
FMX,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,Beverages (Production/Distribution),n/a
FL,"Foot Locker, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a
F,Ford Motor Company,Capital Goods,Auto Manufacturing,n/a
FELP,Foresight Energy LP,Energy,Coal Mining,2014
FCE.A,"Forest City Realty Trust, Inc.",n/a,n/a,n/a
FOR,Forestar Group Inc,Finance,Real Estate,n/a
FTS,Fortis Inc.,Public Utilities,Electric Utilities: Central,2016
FTV,Fortive Corporation,Capital Goods,Industrial Machinery/Components,2016
FIG,Fortress Investment Group LLC,Finance,Investment Managers,2007
FTAI,Fortress Transportation and Infrastructure Investors LLC,n/a,n/a,2015
FSM,Fortuna Silver Mines Inc.,Basic Industries,Precious Metals,n/a
FBHS,"Fortune Brands Home & Security, Inc.",Basic Industries,Homebuilding,n/a
FET,"Forum Energy Technologies, Inc.",Energy,Metal Fabrications,2012
FBM,"Foundation Building Materials, Inc.",Consumer Services,RETAIL: Building Materials,2017
FCPT,"Four Corners Property Trust, Inc.",Consumer Services,Real Estate Investment Trusts,2015
FNV,Franco-Nevada Corporation,Basic Industries,Precious Metals,n/a
FC,Franklin Covey Company,Consumer Services,Other Consumer Services,n/a
FSB,"Franklin Financial Network, Inc.",Finance,Major Banks,2015
BEN,"Franklin Resources, Inc.",Finance,Investment Managers,n/a
FT,Franklin Universal Trust,n/a,n/a,n/a
FI,Frank&#39;s International N.V.,Energy,Oilfield Services/Equipment,2013
FCX,"Freeport-McMoran, Inc.",Basic Industries,Precious Metals,n/a
FMS,Fresenius Medical Care Corporation,Health Care,Hospital/Nursing Management,n/a
FDP,"Fresh Del Monte Produce, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,1997
FRO,Frontline Ltd.,Transportation,Marine Transportation,n/a
FSIC,FS Investment Corporation,n/a,n/a,2014
FCN,"FTI Consulting, Inc.",Consumer Services,Professional Services,n/a
FF,FutureFuel Corp.,Basic Industries,Major Chemicals,n/a
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,n/a,n/a
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,n/a,n/a
GDV,Gabelli Dividend,n/a,n/a,2003
GDV^A,Gabelli Dividend,n/a,n/a,n/a
GDV^D,Gabelli Dividend,n/a,n/a,n/a
GDV^G,Gabelli Dividend,n/a,n/a,n/a
GAB,"Gabelli Equity Trust, Inc. (The)",n/a,n/a,1986
GAB^D,"Gabelli Equity Trust, Inc. (The)",n/a,n/a,n/a
GAB^G,"Gabelli Equity Trust, Inc. (The)",n/a,n/a,n/a
GAB^H,"Gabelli Equity Trust, Inc. (The)",n/a,n/a,n/a
GAB^J,"Gabelli Equity Trust, Inc. (The)",n/a,n/a,n/a
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),n/a,n/a,2014
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),n/a,n/a,n/a
GGT,Gabelli Multi-Media Trust Inc. (The),n/a,n/a,n/a
GGT^B,Gabelli Multi-Media Trust Inc. (The),n/a,n/a,n/a
GUT,Gabelli Utility Trust (The),n/a,n/a,n/a
GUT^A,Gabelli Utility Trust (The),n/a,n/a,n/a
GUT^C,Gabelli Utility Trust (The),n/a,n/a,n/a
GFA,Gafisa SA,Basic Industries,Homebuilding,2007
GCAP,"GAIN Capital Holdings, Inc.",Finance,Investment Bankers/Brokers/Service,2010
GBL,"Gamco Investors, Inc.",Finance,Investment Bankers/Brokers/Service,1999
GNT,"GAMCO Natural Resources, Gold & Income Tust ",n/a,n/a,2011
GME,Gamestop Corporation,Consumer Services,Electronics Distribution,2002
GPS,"Gap, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores,n/a
GDI,"Gardner Denver Holdings, Inc.",Technology,Industrial Machinery/Components,2017
IT,"Gartner, Inc.",Consumer Services,Other Consumer Services,1993
GLOG,GasLog LP.,Consumer Services,Marine Transportation,2012
GLOG^A,GasLog LP.,n/a,n/a,n/a
GLOP,GasLog Partners LP,Consumer Services,Marine Transportation,2014
GLOP^A,GasLog Partners LP,n/a,n/a,n/a
GATX,GATX Corporation,Consumer Services,Transportation Services,n/a
GMTA,GATX Corporation,Consumer Services,Transportation Services,2016
GZT,Gazit-Globe Ltd.,Finance,Real Estate,2011
GCP,GCP Applied Technologies Inc.,Basic Industries,Major Chemicals,2016
GNK,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,Transportation,Marine Transportation,n/a
GNRT,"Gener8 Maritime, Inc.",Transportation,Marine Transportation,2015
GNRC,Generac Holdlings Inc.,Consumer Durables,Metal Fabrications,2010
GAM,"General American Investors, Inc.",n/a,n/a,n/a
GAM^B,"General American Investors, Inc.",n/a,n/a,n/a
BGC,General Cable Corporation,Basic Industries,Telecommunications Equipment,1997
GD,General Dynamics Corporation,Capital Goods,Marine Transportation,n/a
GEH,General Electric Capital Corporation,Energy,Consumer Electronics/Appliances,n/a
GEK,General Electric Capital Corporation,Energy,Consumer Electronics/Appliances,n/a
GE,General Electric Company,Energy,Consumer Electronics/Appliances,n/a
GEB,General Electric Company,Energy,Consumer Electronics/Appliances,n/a
GIS,"General Mills, Inc.",Consumer Non-Durables,Packaged Foods,n/a
GM,General Motors Company,Capital Goods,Auto Manufacturing,2010
GM.WS.B,General Motors Company,n/a,n/a,n/a
GCO,Genesco Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,n/a
GWR,"Genesee & Wyoming, Inc.",Transportation,Railroads,n/a
GEL,"Genesis Energy, L.P.",Energy,Oil Refining/Marketing,1996
GEN           ,"Genesis Healthcare, Inc.",Health Care,Hospital/Nursing Management,n/a
GNE,Genie Energy Ltd.,Public Utilities,Power Generation,2011
GNE^A,Genie Energy Ltd.,n/a,n/a,n/a
G,Genpact Limited,Consumer Services,Professional Services,2007
GPC,Genuine Parts Company,Capital Goods,Automotive Aftermarket,n/a
GNW,Genworth Financial Inc,Finance,Life Insurance,2004
GEO,Geo Group Inc (The),Consumer Services,Real Estate Investment Trusts,n/a
GPRK,Geopark Ltd,Energy,Oil & Gas Production,2014
GPE^A,Georgia Power Company,Public Utilities,Electric Utilities: Central,n/a
GGB,Gerdau S.A.,Capital Goods,Steel/Iron Ore,n/a
GTY,Getty Realty Corporation,Finance,Real Estate,n/a
GGP,GGP Inc.,Consumer Services,Real Estate Investment Trusts,n/a
GGP^A,GGP Inc.,Consumer Services,Real Estate Investment Trusts,n/a
GIMO,Gigamon Inc.,Technology,EDP Services,2013
GIL,"Gildan Activewear, Inc.",Consumer Non-Durables,Apparel,1998
GLT,Glatfelter,Basic Industries,Paper,n/a
GKOS,Glaukos Corporation,Health Care,Medical/Dental Instruments,2015
GSK,GlaxoSmithKline PLC,Health Care,Major Pharmaceuticals,n/a
BRSS,"Global Brass and Copper Holdings, Inc.",Capital Goods,Metal Fabrications,2013
GMRE,Global Medical REIT Inc.,Consumer Services,Real Estate Investment Trusts,2016
GNL,"Global Net Lease, Inc.",Consumer Services,Real Estate Investment Trusts,2015
GNL^A,"Global Net Lease, Inc.",n/a,n/a,n/a
GLP,Global Partners LP,Energy,Oil Refining/Marketing,2005
GPN,Global Payments Inc.,Miscellaneous,Business Services,n/a
GSL,"Global Ship Lease, Inc.",Transportation,Marine Transportation,n/a
GSL^B,"Global Ship Lease, Inc.",n/a,n/a,n/a
GLOB,Globant S.A.,Technology,EDP Services,2014
GMED,"Globus Medical, Inc.",Health Care,Medical/Dental Instruments,2012
GMS,GMS Inc.,Consumer Services,RETAIL: Building Materials,2016
GNC,"GNC Holdings, Inc.",Consumer Non-Durables,Food Chains,2011
GDDY,GoDaddy Inc.,Technology,EDP Services,2015
GOL,Gol Linhas Aereas Inteligentes S.A.,Transportation,Air Freight/Delivery Services,2004
GFI,Gold Fields Limited,Basic Industries,Precious Metals,n/a
GG,Goldcorp Inc.,Basic Industries,Precious Metals,n/a
GSBD,"Goldman Sachs BDC, Inc.",n/a,n/a,2015
GS,"Goldman Sachs Group, Inc. (The)",Finance,Investment Bankers/Brokers/Service,1999
GS^A,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^B,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^C,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^D,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^I,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^J,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^K,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GS^N,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a
GER,Goldman Sachs MLP Energy Renaissance Fund,n/a,n/a,2014
GMZ,Goldman Sachs MLP Income Opportunities Fund,n/a,n/a,2013
GRC,Gorman-Rupp Company (The),Capital Goods,Fluid Controls,n/a
GPX,GP Strategies Corporation,Consumer Services,Other Consumer Services,n/a
GGG,Graco Inc.,Capital Goods,Fluid Controls,n/a
GHM,Graham Corporation,Technology,Industrial Machinery/Components,n/a
GHC,Graham Holdings Company,Consumer Services,Other Consumer Services,n/a
GPT,Gramercy Property Trust,Consumer Services,Real Estate Investment Trusts,n/a
GPT^A,Gramercy Property Trust Inc.,n/a,n/a,n/a
GRAM,Grana y Montero S.A.A.,Basic Industries,Military/Government/Technical,2013
GVA,Granite Construction Incorporated,Basic Industries,Military/Government/Technical,n/a
GPMT,Granite Point Mortgage Trust Inc.,Consumer Services,Real Estate Investment Trusts,2017
GRP.U,Granite Real Estate Inc.,n/a,n/a,n/a
GPK,Graphic Packaging Holding Company,Consumer Durables,Containers/Packaging,n/a
GTN,"Gray Television, Inc.",Consumer Services,Broadcasting,n/a
GTN.A,"Gray Television, Inc.",n/a,n/a,n/a
AJX,Great Ajax Corp.,Consumer Services,Real Estate Investment Trusts,2015
AJXA,Great Ajax Corp.,Consumer Services,Real Estate Investment Trusts,2017
GXP,Great Plains Energy Inc,Public Utilities,Electric Utilities: Central,n/a
GWB,"Great Western Bancorp, Inc.",Finance,Major Banks,2014
GDOT,Green Dot Corporation,Finance,Finance: Consumer Services,2010
GBX,"Greenbrier Companies, Inc. (The)",Capital Goods,Railroads,1994
GHL,"Greenhill & Co., Inc.",Finance,Investment Bankers/Brokers/Service,2004
GEF,Greif Bros. Corporation,n/a,n/a,n/a
GEF.B,Greif Bros. Corporation,n/a,n/a,n/a
GFF,Griffon Corporation,Capital Goods,Building Products,n/a
GPI,"Group 1 Automotive, Inc.",Consumer Durables,Automotive Aftermarket,1997
GRUB,GrubHub Inc.,Miscellaneous,Business Services,2014
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",Transportation,Aerospace,2006
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",Transportation,Aerospace,n/a
AVAL,Grupo Aval Acciones y Valores S.A.,Finance,Commercial Banks,2014
BSMX,Grupo Financiero Santander Mexico S.A. B. de C.V.,Finance,Commercial Banks,2012
SUPV,Grupo Supervielle S.A.,Finance,Commercial Banks,2016
TV,Grupo Televisa S.A.,Consumer Services,Broadcasting,1993
GTT,"GTT Communications, Inc.",Public Utilities,Telecommunications Equipment,n/a
GSH,Guangshen Railway Company Limited,Transportation,Railroads,n/a
GES,"Guess?, Inc.",Consumer Non-Durables,Apparel,1996
GGM,Guggenheim Credit Allocation Fund,n/a,n/a,2013
GPM,Guggenheim Enhanced Equity Income Fund,n/a,n/a,n/a
GOF,Guggenheim Strategic Opportunities Fund,n/a,n/a,n/a
GBAB,Guggenheim Taxable Municipal Managed Duration Trst,n/a,n/a,2010
GWRE,"Guidewire Software, Inc.",Technology,Computer Software: Prepackaged Software,2012
HRB,"H&R Block, Inc.",Consumer Services,Other Consumer Services,n/a
FUL,H. B. Fuller Company,Basic Industries,Home Furnishings,n/a
HAE,Haemonetics Corporation,Health Care,Medical/Dental Instruments,1991
HK,Halcon Resources Corporation,Energy,Oil & Gas Production,n/a
HK.WS,Halcon Resources Corporation,n/a,n/a,n/a
HAL,Halliburton Company,Energy,Oilfield Services/Equipment,n/a
HYH,"Halyard Health, Inc.",Health Care,Industrial Specialties,2014
HBI,Hanesbrands Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,n/a
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Consumer Services,Real Estate Investment Trusts,2013
HOG,"Harley-Davidson, Inc.",Consumer Non-Durables,Motor Vehicles,n/a
HMY,Harmony Gold Mining Company Limited,Basic Industries,Precious Metals,n/a
HRS,Harris Corporation,Capital Goods,Industrial Machinery/Components,n/a
HSC,Harsco Corporation,Capital Goods,Metal Fabrications,n/a
HHS,"Harte-Hanks, Inc.",Technology,Advertising,1993
HGH,"Hartford Financial Services Group, Inc. (The)",Finance,Property-Casualty Insurers,n/a
HIG,"Hartford Financial Services Group, Inc. (The)",Finance,Property-Casualty Insurers,n/a
HIG.WS,"Hartford Financial Services Group, Inc. (The)",n/a,n/a,n/a
HVT,"Haverty Furniture Companies, Inc.",Consumer Services,Other Specialty Stores,n/a
HVT.A,"Haverty Furniture Companies, Inc.",n/a,n/a,n/a
HE,"Hawaiian Electric Industries, Inc.",Public Utilities,Electric Utilities: Central,n/a
HE^U,"Hawaiian Electric Industries, Inc.",n/a,n/a,n/a
HCHC,"HC2 Holdings, Inc.",Capital Goods,Metal Fabrications,n/a
HCA,"HCA Healthcare, Inc.",Health Care,Hospital/Nursing Management,2011
HCI,"HCI Group, Inc.",Finance,Property-Casualty Insurers,n/a
HCP,"HCP, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
HDB,HDFC Bank Limited,Finance,Commercial Banks,2001
HR,Healthcare Realty Trust Incorporated,Consumer Services,Real Estate Investment Trusts,1993
HTA,"Healthcare Trust of America, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
HLS,HealthSouth Corporation,Health Care,Hospital/Nursing Management,n/a
HL,Hecla Mining Company,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),n/a
HL^B,Hecla Mining Company,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),n/a
HEI,Heico Corporation,Capital Goods,Aerospace,n/a
HEI.A,Heico Corporation,n/a,n/a,n/a
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oilfield Services/Equipment,n/a
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Production,n/a
HLF,Herbalife LTD.,Health Care,Other Pharmaceuticals,2004
HRI,Herc Holdings Inc.,n/a,n/a,2016
HTGC,"Hercules Capital, Inc.",n/a,n/a,2012
HTGX,"Hercules Capital, Inc.",n/a,n/a,2014
HRTG,"Heritage Insurance Holdings, Inc.",Finance,Property-Casualty Insurers,2014
HT,Hersha Hospitality Trust,Consumer Services,Real Estate Investment Trusts,1999
HT^C,Hersha Hospitality Trust,n/a,n/a,n/a
HT^D,Hersha Hospitality Trust,n/a,n/a,n/a
HT^E,Hersha Hospitality Trust,n/a,n/a,n/a
HSY,Hershey Company (The),Consumer Non-Durables,Specialty Foods,n/a
HTZ,"Hertz Global Holdings, Inc",Consumer Services,Rental/Leasing Companies,2016
HES,Hess Corporation,Energy,Integrated oil Companies,n/a
HES^A,Hess Corporation,n/a,n/a,n/a
HESM,Hess Midstream Partners LP,Energy,Oil & Gas Production,2017
HPE,Hewlett Packard Enterprise Company,Technology,Computer Manufacturing,2015
HXL,Hexcel Corporation,Basic Industries,Major Chemicals,n/a
HF,"HFF, Inc.",Consumer Services,Real Estate,2007
HCLP,Hi-Crush Partners LP,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),2012
NHF,Highland Funds I,n/a,n/a,n/a
HIW,"Highwoods Properties, Inc.",Consumer Services,Real Estate Investment Trusts,1994
