Symbol,IssuerName,Sector,Industry,IPO
QDEL,Quidel Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a
QNST,"QuinStreet, Inc.",Miscellaneous,Business Services,2010
QUMU,Qumu Corporation,Technology,Computer Software: Prepackaged Software,n/a
QTNT,Quotient Limited,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2014
RRD,R.R. Donnelley & Sons Company,Miscellaneous,Publishing,n/a
RCM,R1 RCM Inc.,Consumer Services,Other Consumer Services,n/a
RARX,"Ra Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016
RADA,RADA Electronic Industries Ltd.,Consumer Non-Durables,Electronic Components,n/a
RDCM,Radcom Ltd.,Technology,Computer peripheral equipment,1997
RSYS,RadiSys Corporation,Technology,Computer peripheral equipment,1995
RDUS,"Radius Health, Inc.",Health Care,Major Pharmaceuticals,2014
RDNT,"RadNet, Inc.",Health Care,Medical Specialities,n/a
RDWR,Radware Ltd.,Miscellaneous,Business Services,1999
METC,"Ramaco Resources, Inc.",Energy,Coal Mining,2017
RMBS,"Rambus, Inc.",Technology,Semiconductors,1997
RAND,Rand Capital Corporation,n/a,n/a,n/a
RLOG,"Rand Logistics, Inc.",Consumer Services,Marine Transportation,n/a
GOLD,Randgold Resources Limited,Basic Industries,Precious Metals,n/a
RNDB,"Randolph Bancorp, Inc.",Finance,Major Banks,2016
RPD,"Rapid7, Inc.",Technology,Computer Software: Prepackaged Software,2015
RAVE,"Rave Restaurant Group, Inc.",Consumer Non-Durables,Food Distributors,n/a
RAVN,"Raven Industries, Inc.",Capital Goods,Specialty Chemicals,n/a
RBB,RBB Bancorp,Finance,Major Banks,2017
ROLL,RBC Bearings Incorporated,Capital Goods,Metal Fabrications,2005
RICK,"RCI Hospitality Holdings, Inc.",Consumer Services,Restaurants,1995
RCMT,"RCM Technologies, Inc.",Technology,Professional Services,n/a
RDI,Reading International Inc,Consumer Services,Movies/Entertainment,n/a
RDIB,Reading International Inc,Consumer Services,Movies/Entertainment,n/a
RGSE,"Real Goods Solar, Inc.",Basic Industries,Engineering & Construction,n/a
RELY,"Real Industry, Inc. ",Consumer Non-Durables,Telecommunications Equipment,n/a
RNWK,"RealNetworks, Inc.",Technology,EDP Services,1997
RP,"RealPage, Inc.",Technology,Computer Software: Prepackaged Software,2010
RETA,"Reata Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016
RCON,"Recon Technology, Ltd.",Energy,Oilfield Services/Equipment,2009
REPH,"Recro Pharma, Inc.",Health Care,Major Pharmaceuticals,2014
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Services,Restaurants,2002
RRR,"Red Rock Resorts, Inc.",Consumer Services,Hotels/Resorts,2016
RDFN,Redfin Corporation,Finance,Real Estate,2017
RDHL,Redhill Biopharma Ltd.,Health Care,Major Pharmaceuticals,n/a
REGN,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,1991
RGNX,REGENXBIO Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015
RGLS,Regulus Therapeutics Inc.,Health Care,Major Pharmaceuticals,2012
REIS,"Reis, Inc",Miscellaneous,Business Services,n/a
RELV,"Reliv&#39; International, Inc.",Health Care,Major Pharmaceuticals,n/a
MARK,"Remark Holdings, Inc.",Consumer Services,Telecommunications Equipment,n/a
RNST,Renasant Corporation,Finance,Major Banks,n/a
REGI,"Renewable Energy Group, Inc.",Basic Industries,Major Chemicals,2012
RNVA,"Rennova Health, Inc.",Health Care,Precision Instruments,n/a
RNVAZ,"Rennova Health, Inc.",Health Care,Precision Instruments,n/a
RCII,Rent-A-Center Inc.,Technology,Diversified Commercial Services,1995
RTK,"Rentech, Inc.",Basic Industries,Agricultural Chemicals,1991
RGEN,Repligen Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1986
RPRX,Repros Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a
RBCAA,"Republic Bancorp, Inc.",Finance,Major Banks,1998
FRBK,"Republic First Bancorp, Inc.",Finance,Major Banks,n/a
RSAS,RESAAS Services Inc.,n/a,n/a,n/a
REFR,Research Frontiers Incorporated,Miscellaneous,Multi-Sector Companies,n/a
RESN,Resonant Inc.,Technology,Semiconductors,2014
RECN,"Resources Connection, Inc.",Miscellaneous,Business Services,2000
ROIC,Retail Opportunity Investments Corp.,Consumer Services,Real Estate Investment Trusts,n/a
RTRX,"Retrophin, Inc.",Health Care,Major Pharmaceuticals,n/a
RVNC,"Revance Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014
RVEN,"Reven Housing REIT, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
RBIO,"rEVO Biologics, Inc.",n/a,n/a,n/a
RVLT,"Revolution Lighting Technologies, Inc.",Consumer Durables,Building Products,n/a
RWLK,ReWalk Robotics Ltd,Health Care,Industrial Specialties,2014
REXX,Rex Energy Corporation,Energy,Oil & Gas Production,2007
RFIL,"RF Industries, Ltd.",Capital Goods,Electrical Products,n/a
RGCO,RGC Resources Inc.,Public Utilities,Oil & Gas Production,n/a
RIBT,RiceBran Technologies,Consumer Non-Durables,Packaged Foods,n/a
RIBTW,RiceBran Technologies,Consumer Non-Durables,Packaged Foods,n/a
RELL,"Richardson Electronics, Ltd.",Consumer Non-Durables,Electronic Components,1983
RIGL,"Rigel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2000
RNET,"RigNet, Inc.",Consumer Services,Telecommunications Equipment,2010
RTTR,"Ritter Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2015
RVSB,Riverview Bancorp Inc,Finance,Savings Institutions,n/a
RLJE,"RLJ Entertainment, Inc.",Consumer Services,Movies/Entertainment,n/a
RMGN,RMG Networks Holding Corporation,Miscellaneous,Business Services,n/a
ROBO,ROBO Global Robotics and Automation Index ETF,n/a,n/a,n/a
RMTI,"Rockwell Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1998
RCKY,"Rocky Brands, Inc.",Consumer Non-Durables,Shoe Manufacturing,1993
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Non-Durables,Specialty Foods,n/a
ROKA,"Roka Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,2014
RTNB,"root9B Holdings, Inc. ",Consumer Services,Professional Services,n/a
ROSE,Rosehill Resources Inc.,Energy,Oil & Gas Production,2016
ROSEU,Rosehill Resources Inc.,Energy,Oil & Gas Production,2016
ROSEW,Rosehill Resources Inc.,Energy,Oil & Gas Production,2016
ROSG,Rosetta Genomics Ltd.,Health Care,Major Pharmaceuticals,2007
ROST,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,1985
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",Finance,Major Banks,n/a
RGLD,"Royal Gold, Inc.",Basic Industries,Precious Metals,n/a
RPXC,RPX Corporation,Miscellaneous,Multi-Sector Companies,2011
RTIX,"RTI Surgical, Inc.",Health Care,Industrial Specialties,2000
RBCN,"Rubicon Technology, Inc.",Technology,Semiconductors,2007
RUSHA,"Rush Enterprises, Inc.",Consumer Durables,Automotive Aftermarket,n/a
RUSHB,"Rush Enterprises, Inc.",Consumer Durables,Automotive Aftermarket,n/a
RUTH,"Ruth&#39;s Hospitality Group, Inc.",Consumer Services,Restaurants,2005
RXII,RXi Pharmaceuticals Corporation,Health Care,Major Pharmaceuticals,n/a
RXIIW,RXi Pharmaceuticals Corporation,Health Care,Major Pharmaceuticals,n/a
RYAAY,Ryanair Holdings plc,Transportation,Air Freight/Delivery Services,1997
STBA,"S&T Bancorp, Inc.",Finance,Major Banks,n/a
SANW,S&W Seed Company,Consumer Non-Durables,Farming/Seeds/Milling,n/a
SCAC,Saban Capital Acquisition Corp.,Finance,Business Services,2016
SCACU,Saban Capital Acquisition Corp.,Finance,Business Services,2016
SCACW,Saban Capital Acquisition Corp.,Finance,Business Services,2016
SBRA,"Sabra Healthcare REIT, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
SBRAP,"Sabra Healthcare REIT, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
SABR,Sabre Corporation,Technology,"Computer Software: Programming, Data Processing",2014
SAEX,"SAExploration Holdings, Inc.",Energy,Oil & Gas Production,n/a
SAFT,"Safety Insurance Group, Inc.",Finance,Property-Casualty Insurers,2002
SAGE,"Sage Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014
SAIA,"Saia, Inc.",Transportation,Trucking Freight/Courier Services,n/a
SALM,"Salem Media Group, Inc.",Consumer Services,Broadcasting,1999
SAL,"Salisbury Bancorp, Inc.",Finance,Savings Institutions,n/a
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,1987
SASR,"Sandy Spring Bancorp, Inc.",Finance,Major Banks,n/a
SGMO,"Sangamo Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2000
SANM,Sanmina Corporation,Technology,Electrical Products,1993
GCVRZ,Sanofi,Health Care,Major Pharmaceuticals,n/a
SPNS,Sapiens International Corporation N.V.,Technology,Computer Software: Prepackaged Software,1992
SRPT,"Sarepta Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a
SVRA,"Savara, Inc.",Health Care,Major Pharmaceuticals,n/a
SBFG,"SB Financial Group, Inc.",Finance,Major Banks,n/a
SBFGP,"SB Financial Group, Inc.",Finance,Major Banks,n/a
SBAC,SBA Communications Corporation,Consumer Services,Real Estate Investment Trusts,1999
SCSC,"ScanSource, Inc.",Technology,Retail: Computer Software & Peripheral Equipment,n/a
SMIT,"Schmitt Industries, Inc.",Capital Goods,Industrial Machinery/Components,n/a
SCHN,"Schnitzer Steel Industries, Inc.",Consumer Durables,Industrial Specialties,1993
SCHL,Scholastic Corporation,Consumer Services,Books,1992
SCLN,"SciClone Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,1992
SGMS,Scientific Games Corp,Technology,EDP Services,n/a
SNI,"Scripps Networks Interactive, Inc",Consumer Services,Television Services,n/a
SCYX,"SCYNEXIS, Inc.",Health Care,Major Pharmaceuticals,2014
SEAC,"SeaChange International, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,1996
SBCF,Seacoast Banking Corporation of Florida,Finance,Major Banks,n/a
STX,Seagate Technology PLC,Technology,Electronic Components,2002
SHIP,Seanergy Maritime Holdings Corp,Transportation,Marine Transportation,n/a
SHIPW,Seanergy Maritime Holdings Corp,Transportation,Marine Transportation,n/a
SHLD,Sears Holdings Corporation,Consumer Services,Department/Specialty Retail Stores,n/a
SHLDW,Sears Holdings Corporation,Consumer Services,Department/Specialty Retail Stores,n/a
SHOS,"Sears Hometown and Outlet Stores, Inc.",Consumer Services,Department/Specialty Retail Stores,n/a
SPNE,SeaSpine Holdings Corporation,Health Care,Medical/Dental Instruments,n/a
SGEN,"Seattle Genetics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2001
EYES,"Second Sight Medical Products, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2014
EYESW,"Second Sight Medical Products, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a
SCWX,SecureWorks Corp.,Technology,Computer Software: Prepackaged Software,2016
SNFCA,Security National Financial Corporation,Finance,Finance: Consumer Services,n/a
SEIC,SEI Investments Company,Finance,Investment Bankers/Brokers/Service,1981
SLCT,"Select Bancorp, Inc.",Finance,Major Banks,n/a
SCSS,Select Comfort Corporation,Consumer Durables,Home Furnishings,1998
SIR,Select Income REIT,Consumer Services,Real Estate Investment Trusts,n/a
SELB,"Selecta Biosciences, Inc.",Health Care,Major Pharmaceuticals,2016
SIGI,"Selective Insurance Group, Inc.",Finance,Property-Casualty Insurers,n/a
LEDS,SemiLEDS Corporation,Technology,Semiconductors,2010
SMTC,Semtech Corporation,Technology,Semiconductors,n/a
SENEA,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods,n/a
SENEB,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods,n/a
SNES,"SenesTech, Inc.",Basic Industries,Agricultural Chemicals,2016
SNH,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,n/a
SNHNI,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,n/a
SNHNL,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,n/a
SNMX,"Senomyx, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2004
SRTS,"Sensus Healthcare, Inc.",Health Care,Medical/Dental Instruments,2016
SRTSW,"Sensus Healthcare, Inc.",Health Care,Medical/Dental Instruments,2016
SQBG,"Sequential Brands Group, Inc.",Consumer Non-Durables,Apparel,n/a
MCRB,"Seres Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015
SREV,"ServiceSource International, Inc.",Miscellaneous,Business Services,2011
SFBS,"ServisFirst Bancshares, Inc.",Finance,Major Banks,2014
SEV,"Sevcon, Inc.",Energy,Industrial Machinery/Components,n/a
SSC,"Seven Stars Cloud Group, Inc.",Consumer Services,Television Services,n/a
SVBI,Severn Bancorp Inc,Finance,Major Banks,n/a
SGBX,"SG Blocks, Inc.",Consumer Services,RETAIL: Building Materials,2017
SGOC,"SGOCO Group, Ltd",Technology,Radio And Television Broadcasting And Communications Equipment,2010
SMED,Sharps Compliance Corp,Basic Industries,Environmental Services,n/a
SHSP,"SharpSpring, Inc.",Technology,Computer Software: Prepackaged Software,n/a
SHEN,Shenandoah Telecommunications Co,Public Utilities,Telecommunications Equipment,n/a
PIXY,"ShiftPixy, Inc.",Technology,Diversified Commercial Services,2017
SHLO,"Shiloh Industries, Inc.",Capital Goods,Industrial Specialties,1993
SCCI,"Shimmick Construction Company, Inc.",n/a,n/a,n/a
TYHT,"Shineco, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,2016
SHPG,Shire plc,Health Care,Major Pharmaceuticals,n/a
SCVL,"Shoe Carnival, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,1993
SHBI,Shore Bancshares Inc,Finance,Major Banks,n/a
SHOR,"ShoreTel, Inc.",Public Utilities,Telecommunications Equipment,2007
SSTI,"ShotSpotter, Inc.",Technology,Computer Software: Prepackaged Software,2017
SFLY,"Shutterfly, Inc.",Miscellaneous,Other Consumer Services,2006
SIFI,"SI Financial Group, Inc.",Finance,Savings Institutions,n/a
SIEB,Siebert Financial Corp.,Finance,Investment Bankers/Brokers/Service,n/a
SNNA,"Sienna Biopharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017
SIEN,"Sientra, Inc.",Health Care,Industrial Specialties,2014
BSRR,Sierra Bancorp,Finance,Major Banks,n/a
SRRA,"Sierra Oncology, Inc.",Health Care,Major Pharmaceuticals,2015
SWIR,"Sierra Wireless, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,n/a
SIFY,Sify Technologies Limited,Technology,"Computer Software: Programming, Data Processing",n/a
SIGM,"Sigma Designs, Inc.",Technology,Semiconductors,1986
SGLB,"Sigma Labs, Inc.",Consumer Durables,Miscellaneous manufacturing industries,n/a
SGLBW,"Sigma Labs, Inc.",Consumer Durables,Miscellaneous manufacturing industries,n/a
SGMA,"SigmaTron International, Inc.",Technology,Electrical Products,1994
SBNY,Signature Bank,Finance,Major Banks,2004
SBNYW,Signature Bank,Finance,Major Banks,n/a
SLGN,Silgan Holdings Inc.,Consumer Durables,Containers/Packaging,1997
SILC,Silicom Ltd,Technology,Computer Communications Equipment,n/a
SLAB,"Silicon Laboratories, Inc.",Technology,Semiconductors,2000
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,2005
SPIL,"Siliconware Precision Industries Company, Ltd.",Technology,Semiconductors,n/a
SRUN,Silver Run Acquisition Corporation II,Finance,Business Services,2017
SRUNU,Silver Run Acquisition Corporation II,Finance,Business Services,2017
SRUNW,Silver Run Acquisition Corporation II,Finance,Business Services,2017
SAMG,Silvercrest Asset Management Group Inc.,Finance,Investment Managers,2013
SSNT,"SilverSun Technologies, Inc.",Miscellaneous,Business Services,n/a
SFNC,Simmons First National Corporation,Finance,Major Banks,n/a
SLP,"Simulations Plus, Inc.",Technology,EDP Services,n/a
SINA,Sina Corporation,Technology,Computer Software: Prepackaged Software,n/a
SBGI,"Sinclair Broadcast Group, Inc.",Consumer Services,Broadcasting,1995
SINO,"Sino-Global Shipping America, Ltd.",Transportation,Oil Refining/Marketing,n/a
SVA,"Sinovac Biotech, Ltd.",Health Care,Major Pharmaceuticals,n/a
SIRI,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,n/a
SRVA,"SIRVA, Inc.",n/a,n/a,n/a
SITO,"SITO Mobile, Ltd.",Miscellaneous,Business Services,n/a
SKYS,"Sky Solar Holdings, Ltd.",Public Utilities,Electric Utilities: Central,2014
SKLN,Skyline Medical Inc.,Health Care,Industrial Specialties,n/a
SKYW,"SkyWest, Inc.",Transportation,Air Freight/Delivery Services,1986
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,n/a
SLM,SLM Corporation,Finance,Finance: Consumer Services,n/a
SLMBP,SLM Corporation,Finance,Finance: Consumer Services,n/a
SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,2017
SND,"Smart Sand, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),2016
SMBK,"SmartFinancial, Inc.",Finance,Major Banks,n/a
SMSI,"Smith Micro Software, Inc.",Technology,Computer Software: Prepackaged Software,1995
SMTX,SMTC Corporation,Technology,Electrical Products,2000
LNCE,"Snyder&#39;s-Lance, Inc.",Consumer Non-Durables,Specialty Foods,n/a
SRAX,"Social Reality, Inc.",Technology,Advertising,n/a
SCKT,"Socket Mobile, Inc.",Technology,Computer Manufacturing,n/a
SODA,SodaStream International Ltd.,Consumer Durables,Consumer Electronics/Appliances,2010
SOHU,Sohu.com Inc.,Technology,EDP Services,n/a
SLRC,Solar Capital Ltd.,n/a,n/a,2010
SUNS,Solar Senior Capital Ltd.,n/a,n/a,n/a
SEDG,"SolarEdge Technologies, Inc.",Technology,Semiconductors,2015
SLNO,"Soleno Therapeutics, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2014
SLNOW,"Soleno Therapeutics, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2014
SNGX,"Soligenix, Inc.",Health Care,Major Pharmaceuticals,n/a
SNGXW,"Soligenix, Inc.",Health Care,Major Pharmaceuticals,n/a
SONC,Sonic Corp.,Consumer Services,Restaurants,1991
SOFO,"Sonic Foundry, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,n/a
SNOA,"Sonoma Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a
SNOAW,"Sonoma Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a
SONS,"Sonus Networks, Inc.",Technology,EDP Services,n/a
SPHS,"Sophiris Bio, Inc.",n/a,n/a,2013
SORL,"SORL Auto Parts, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a
SRNE,"Sorrento Therapeutics, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a
SOHO,Sotherly Hotels Inc.,Consumer Services,Real Estate Investment Trusts,n/a
SOHOB,Sotherly Hotels Inc.,Consumer Services,Real Estate Investment Trusts,n/a
SOHOM,Sotherly Hotels LP,Consumer Services,Hotels/Resorts,n/a
SFBC,"Sound Financial Bancorp, Inc.",Finance,Savings Institutions,n/a
SSB,South State Corporation,Finance,Major Banks,n/a
SFST,"Southern First Bancshares, Inc.",Finance,Major Banks,n/a
SMBC,"Southern Missouri Bancorp, Inc.",Finance,Banks,n/a
SONA,"Southern National Bancorp of Virginia, Inc.",Finance,Major Banks,n/a
SBSI,"Southside Bancshares, Inc.",Finance,Major Banks,n/a
OKSB,"Southwest Bancorp, Inc.",Finance,Major Banks,1993
SP,SP Plus Corporation,Consumer Services,Rental/Leasing Companies,n/a
SGRP,"SPAR Group, Inc.",Miscellaneous,Business Services,n/a
SPKE,"Spark Energy, Inc.",Public Utilities,Power Generation,2014
SPKEP,"Spark Energy, Inc.",Public Utilities,Power Generation,n/a
ONCE,"Spark Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015
SPAR,"Spartan Motors, Inc.",Capital Goods,Auto Manufacturing,n/a
SPTN,SpartanNash Company,Consumer Non-Durables,Food Distributors,n/a
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,n/a,n/a,n/a
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a
ANY,Sphere 3D Corp.,Technology,EDP Services,n/a
SPEX,Spherix Incorporated,Miscellaneous,Multi-Sector Companies,n/a
SPI,"SPI Energy Co., Ltd.",Technology,Semiconductors,n/a
SAVE,"Spirit Airlines, Inc.",Transportation,Air Freight/Delivery Services,2011
SPLK,Splunk Inc.,Technology,Computer Software: Prepackaged Software,2012
SPOK,"Spok Holdings, Inc.",Public Utilities,Telecommunications Equipment,n/a
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",Consumer Services,Other Specialty Stores,2014
SBPH,"Spring Bank Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016
FUND,"Sprott Focus Trust, Inc.",n/a,n/a,n/a
SFM,"Sprouts Farmers Market, Inc.",Consumer Services,Food Chains,2013
SPSC,"SPS Commerce, Inc.",Technology,Computer Software: Prepackaged Software,2010
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2010
SSRM,SSR Mining Inc.,Basic Industries,Precious Metals,n/a
STAA,STAAR Surgical Company,Health Care,Ophthalmic Goods,n/a
STAF,"Staffing 360 Solutions, Inc.",Technology,Professional Services,1996
STMP,Stamps.com Inc.,Miscellaneous,Business Services,1999
STLY,"Stanley Furniture Company, Inc.",Consumer Durables,Home Furnishings,n/a
SBLK,Star Bulk Carriers Corp.,Transportation,Marine Transportation,n/a
SBLKL,Star Bulk Carriers Corp.,Transportation,Marine Transportation,n/a
SBUX,Starbucks Corporation,Consumer Services,Restaurants,1992
STFC,State Auto Financial Corporation,Finance,Property-Casualty Insurers,1991
STBZ,State Bank Financial Corporation.,Finance,Major Banks,n/a
SNC,"State National Companies, Inc.",Finance,Property-Casualty Insurers,n/a
STDY,SteadyMed Ltd.,Health Care,Major Pharmaceuticals,2015
GASS,"StealthGas, Inc.",Transportation,Marine Transportation,2005
STLD,"Steel Dynamics, Inc.",Basic Industries,Steel/Iron Ore,1996
SMRT,"Stein Mart, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,1992
STLR,Stellar Acquisition III Inc.,Finance,Business Services,2016
STLRU,Stellar Acquisition III Inc.,Finance,Business Services,2016
STLRW,Stellar Acquisition III Inc.,Finance,Business Services,2016
SBOT,"Stellar Biotechnologies, Inc.",Health Care,Major Pharmaceuticals,n/a
STML,"Stemline Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2013
SRCL,"Stericycle, Inc.",Basic Industries,Environmental Services,1996
SRCLP,"Stericycle, Inc.",Basic Industries,Environmental Services,n/a
STRL,Sterling Construction Company Inc,Basic Industries,Military/Government/Technical,n/a
SHOO,"Steven Madden, Ltd.",Consumer Non-Durables,Shoe Manufacturing,1993
SSFN,Stewardship Financial Corp,Finance,Major Banks,n/a
SYBT,"Stock Yards Bancorp, Inc.",Finance,Major Banks,n/a
BANX,StoneCastle Financial Corp,n/a,n/a,n/a
SGBK,Stonegate Bank,n/a,n/a,n/a
SSKN,"Strata Skin Sciences, Inc.",Health Care,Medical/Dental Instruments,n/a
SSYS,"Stratasys, Ltd.",Technology,Computer peripheral equipment,1994
STRT,Strattec Security Corporation,Capital Goods,Auto Parts:O.E.M.,n/a
STRS,Stratus Properties Inc.,Consumer Services,Homebuilding,n/a
STRA,"Strayer Education, Inc.",Consumer Services,Other Consumer Services,1996
STRM,"Streamline Health Solutions, Inc.",Technology,EDP Services,n/a
SBBP,Strongbridge Biopharma plc,Health Care,Major Pharmaceuticals,2015
STB,Student Transportation Inc,Transportation,Other Transportation,n/a
SCMP,"Sucampo Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2007
SUMR,"Summer Infant, Inc.",Consumer Durables,Miscellaneous manufacturing industries,n/a
SMMF,"Summit Financial Group, Inc.",Finance,Major Banks,n/a
SSBI,Summit State Bank,n/a,n/a,2006
SMMT,Summit Therapeutics plc,Health Care,Major Pharmaceuticals,2015
SNBC,"Sun Bancorp, Inc.",Finance,Commercial Banks,n/a
SNHY,Sun Hydraulics Corporation,Capital Goods,Metal Fabrications,1997
SNDE,Sundance Energy Australia Limited,Energy,Oil & Gas Production,n/a
SNSS,"Sunesis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2005
STKL,"SunOpta, Inc.",Consumer Services,Farming/Seeds/Milling,n/a
SPWR,SunPower Corporation,Technology,Semiconductors,2005
RUN,Sunrun Inc.,Capital Goods,Industrial Specialties,2015
SBCP,"Sunshine Bancorp, Inc.",Finance,Savings Institutions,2014
SUNW,"Sunworks, Inc.",Public Utilities,Telecommunications Equipment,n/a
SMCI,"Super Micro Computer, Inc.",Technology,Computer Manufacturing,2007
SPCB,"SuperCom, Ltd.",Technology,Semiconductors,n/a
SCON,Superconductor Technologies Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,1993
SGC,"Superior Uniform Group, Inc.",Consumer Non-Durables,Apparel,n/a
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2012
SPRT,"support.com, Inc.",Technology,EDP Services,2000
SGRY,"Surgery Partners, Inc.",Health Care,Hospital/Nursing Management,2015
SRDX,"Surmodics, Inc.",Health Care,Medical/Dental Instruments,1998
SBBX,Sussex Bancorp,Finance,Major Banks,n/a
SIVB,SVB Financial Group,Finance,Major Banks,n/a
SIVBO,SVB Financial Group,Finance,Major Banks,n/a
SYKE,"Sykes Enterprises, Incorporated",Technology,EDP Services,1996
SYMC,Symantec Corporation,Technology,Computer Software: Prepackaged Software,1989
SYNC,"Synacor, Inc.",Technology,"Computer Software: Programming, Data Processing",2012
SYNL,Synalloy Corporation,Basic Industries,Steel/Iron Ore,n/a
SYNA,Synaptics Incorporated,Technology,EDP Services,2002
SNCR,"Synchronoss Technologies, Inc.",Technology,EDP Services,2006
SNDX,"Syndax Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016
SGYP,"Synergy Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a
SYBX,"Synlogic, Inc.",n/a,n/a,2015
SNPS,"Synopsys, Inc.",Technology,Computer Software: Prepackaged Software,1992
SYNT,"Syntel, Inc.",Technology,EDP Services,1997
SYMX,"Synthesis Energy Systems, Inc.",Basic Industries,Major Chemicals,n/a
SYPR,"Sypris Solutions, Inc.",Capital Goods,Industrial Machinery/Components,n/a
SYRS,"Syros Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2016
TROW,"T. Rowe Price Group, Inc.",Finance,Investment Bankers/Brokers/Service,1986
TTOO,"T2 Biosystems, Inc.",Health Care,Medical/Dental Instruments,2014
TRHC,"Tabula Rasa HealthCare, Inc.",Miscellaneous,Business Services,2016
TCMD,"Tactile Systems Technology, Inc.",Health Care,Medical/Dental Instruments,2016
TAIT,Taitron Components Incorporated,Consumer Non-Durables,Electronic Components,1995
TTWO,"Take-Two Interactive Software, Inc.",Technology,Computer Software: Prepackaged Software,1997
TLND,Talend S.A.,Technology,Computer Software: Prepackaged Software,2016
TNDM,"Tandem Diabetes Care, Inc.",Health Care,Medical/Dental Instruments,2013
TLF,"Tandy Leather Factory, Inc.",Consumer Non-Durables,Apparel,n/a
TANH,Tantech Holdings Ltd.,Basic Industries,Major Chemicals,2015
